sep=;
instancia;artista;t_lineal;t_binaria
90;Artista_19;0.001434436;4.2440399999999994E-5
91;Artista_0;3.449962E-4;0.0
91;Artista_5;6.870134E-4;1.10032E-5
91;Artista_10;9.274558E-4;2.18924E-5
91;Artista_15;0.001167234;3.28672E-5
91;Artista_19;0.0014075239999999998;4.37052E-5
92;Artista_0;3.523922E-4;0.0
92;Artista_5;6.97729E-4;1.09176E-5
92;Artista_10;9.378574000000001E-4;2.17188E-5
92;Artista_15;0.0011833280000000002;3.2774599999999996E-5
92;Artista_19;0.001423561;4.3574799999999995E-5
93;Artista_0;3.4706200000000003E-4;0.0
93;Artista_5;6.923866000000001E-4;1.0934799999999999E-5
93;Artista_10;9.413970000000001E-4;2.2028599999999998E-5
93;Artista_15;0.001181979;3.22806E-5
93;Artista_19;0.0014225557999999999;4.25166E-5
94;Artista_0;3.5249880000000003E-4;0.0
94;Artista_5;7.09777E-4;1.03596E-5
94;Artista_10;9.509557999999999E-4;2.12762E-5
94;Artista_15;0.0011908653999999999;3.12338E-5
94;Artista_19;0.0014312043999999999;4.22198E-5
95;Artista_0;3.669584E-4;0.0
95;Artista_5;7.166093999999999E-4;1.11856E-5
95;Artista_10;9.689764E-4;2.22222E-5
95;Artista_15;0.0012191096000000001;3.3169199999999994E-5
95;Artista_19;0.0014698652;4.4140599999999995E-5
96;Artista_0;3.429884E-4;0.0
96;Artista_5;6.890539999999999E-4;1.07304E-5
96;Artista_10;9.289091999999999E-4;2.1619E-5
96;Artista_15;0.0011720478;3.2799199999999996E-5
96;Artista_19;0.0014116845999999998;4.30392E-5
97;Artista_0;3.69742E-4;0.0
97;Artista_5;7.191904E-4;1.0963600000000001E-5
97;Artista_10;9.634127999999999E-4;2.2072200000000002E-5
97;Artista_15;0.0012028922;3.20158E-5
97;Artista_19;0.0014513203999999998;4.2243E-5
98;Artista_0;3.4961139999999997E-4;0.0
98;Artista_5;7.061896E-4;1.02288E-5
98;Artista_10;9.467594E-4;2.04908E-5
98;Artista_15;0.0011960914;3.09556E-5
98;Artista_19;0.001436862;4.09026E-5
99;Artista_0;3.638126E-4;0.0
